3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
96217000,88804000,107920000,74143000,71572000,66880000
0,0,0,2357300,0,1638700
5310500,5550000,5887000,6369100,6773100,6775300
0,0,0,0,0,1212200
3275900,0,0,3721800,3994700,3588300
0,0,0,0,0,918770
0,0,1423100,2000600,0,0
25449000,24479000,19053000,90366000,93785000,74104000
12048000,14099000,10836000,14003000,12391000,18023000
40717000,36253000,33757000,83664000,75164000,80248000
3145400,3657200,3204600,7353800,6534000,8845300
337760000,303140000,412680000,283490000,309050000,325710000
7181000,8026800,6098300,10048000,8479300,6266700
11115000,14703000,15877000,13832000,10600000,12411000
0,0,0,1363700,1303500,1344300
9194400,8793400,9294300,2370200,5566500,5535700
13727000,11774000,12955000,21865000,18374000,16182000
24562000,33671000,32083000,45076000,37861000,38287000
2248900,1972800,2325400,3647400,5137800,2552900
10743000,12230000,11486000,15377000,13459000,13382000
18474000,13085000,17699000,23740000,0,18718000
0,0,0,0,456800,0
0,0,404080,0,0,0
25080000,20254000,20788000,20479000,22771000,21238000
0,900850,1176400,1496600,1199200,2195600
0,0,0,0,0,3870000
1894500,2802100,1961700,5919700,6707600,5521700
0,0,0,196540000,193130000,187370000
0,0,0,1434600,1658700,0
3309200,4276400,4481800,7159200,7017200,7022600
20428000,16940000,14411000,17037000,18280000,14337000
1688900,0,0,0,0,1195400
18206000,17790000,19325000,18896000,19346000,16677000
7561400,5621300,7116600,1225700,0,0
9351200,5856400,7398200,9695400,7887400,7197100
0,0,0,6215700,8085800,5778700
3712000,4914600,4942200,2718200,2438400,3119900
0,4814100,938140,1273000,3841600,989800
0,0,0,670330,0,0
0,0,0,8101500,7539200,0
5259800,5241000,6682900,9204200,11283000,10766000
0,3890300,4174400,0,0,4085800
141550000,131090000,198780000,29749000,33095000,52490000
44568000,49056000,45125000,19364000,22335000,16131000
8588800,8706600,8315400,12212000,11438000,13842000
66646000,51481000,43800000,9198400,11827000,5047700
157410000,129200000,142120000,302620000,286950000,298770000
35772000,43783000,53679000,48103000,48105000,47922000
51108000,38442000,37522000,29388000,31629000,37874000
0,0,0,0,0,0
7299000,6817700,6533200,9807300,9138700,8718800
5546200,0,6062400,9789600,7369400,9106200
185010000,172720000,137420000,341010000,401510000,290820000
38058000,24803000,27030000,18721000,22112000,22302000
0,0,0,2408300,1302100,2616400
6743900,0,4488100,3915000,0,3898000
13571000,13902000,12046000,7888100,8635700,6329900
0,0,0,0,0,668080
5838000,6027400,6395100,3164100,2625400,2890600
3713100,4028400,3507600,4439300,4085500,4374400
0,0,8403100,0,0,0
5758200,7583000,5451300,6848600,9527900,6089800
1642400,1794700,1243000,5140300,4214500,2530300
0,0,0,2931700,3020800,3019300
0,0,0,707890,0,0
0,0,0,5517700,0,0
3954400,5767900,4383200,0,0,0
15908000,21969000,17843000,14240000,18124000,11462000
29399000,27883000,24503000,36820000,42761000,32304000
0,3067500,3064700,3562200,3397900,4238300
227170000,192930000,185700000,167140000,194550000,177270000
78492000,211920000,107350000,256360000,211300000,113500000
2460400,2229800,2430900,0,0,0
6274100,4897600,5418700,3309100,4051800,3092300
183050000,272570000,156660000,2284700,3952900,0
158960000,157440000,176380000,121190000,115540000,110690000
24460000,25839000,25146000,0,0,0
9189000,8643000,11099000,12591000,13693000,12519000
11154000,12262000,12255000,5410000,3861300,4986000
7829100,7856500,8465300,26009000,20147000,23112000
0,0,3983400,10207000,11503000,0
0,1516700,0,2105700,2011500,1959500
0,0,0,7301300,0,0
1252700,1139000,1213100,1918000,2191300,3728300
933070,0,0,0,0,0
217140000,179850000,188550000,115490000,131380000,137650000
6377900,9470300,5333600,11758000,13761000,10954000
16324000,16058000,15563000,0,0,0
1825400,1522400,642440,1158800,0,1333000
34165000,47027000,33666000,32697000,36355000,36215000
0,0,1424700,0,0,0
6451000,5551500,6340400,4027700,2379400,4378700
57123000,72581000,51575000,35589000,50012000,40299000
8136800,9817600,8692900,15790000,14804000,17986000
33086000,32756000,38050000,17167000,18218000,21043000
35347000,43775000,43365000,30151000,38614000,34793000
0,0,0,0,0,2283700
94701000,120480000,109100000,64020000,69621000,59609000
0,0,0,7301500,7761600,6357400
5319900,5127300,7119200,8979500,13296000,9715800
29334000,33201000,26540000,31524000,33720000,30156000
11591000,12902000,11373000,9642000,9645000,11430000
3037700,2483900,1968700,5062200,7587900,5135700
16434000,18432000,9859100,14581000,12051000,12730000
72407000,78482000,73990000,85294000,81034000,75472000
2135900,1878600,0,3980600,5130700,3043900
254960000,240210000,263330000,331230000,278500000,269790000
2762500,3365100,1862100,4202700,4462500,0
9736400,8369000,12206000,13083000,12215000,12229000
0,0,0,3278600,0,2735300
4631200,4536600,5096600,0,0,0
20826000,21343000,19041000,15163000,12962000,13425000
3902800,6080100,4259800,9267800,8791700,8003500
4614500,2644700,3069100,2794300,3192100,4042600
167000000,169110000,144620000,193980000,184840000,182800000
0,0,0,0,283480,0
4813300,6190900,2911200,0,0,0
8320000,7996500,8377000,13963000,13483000,9572300
594820000,619630000,559160000,466200000,485190000,463100000
14299000,11385000,12422000,6963400,9491300,5851100
13463000,12873000,15430000,23708000,21137000,22897000
2716800,2738200,3399400,0,0,0
17417000,20086000,18728000,16217000,20357000,19135000
150830000,123490000,136990000,60896000,64612000,70354000
23112000,24359000,23957000,24793000,21029000,24466000
14439000,13622000,14532000,20233000,15305000,18039000
0,0,0,8750600,10494000,4956300
7863500,0,0,12236000,13860000,18477000
9122600,0,0,0,20631000,0
0,0,3564100,0,0,0
10948000,10966000,12520000,9895200,11103000,7971000
5064100,6980800,6120900,11045000,7661800,9918800
4704500,4752100,6031500,3584600,0,3171300
141020000,191630000,156390000,169160000,176140000,136220000
0,3541600,0,0,0,0
2252500,3067700,2077800,5049800,4778700,4412800
8341800,9632900,8025600,15638000,14372000,9646200
240930000,241140000,280670000,216090000,191840000,191780000
0,0,0,7320400,5927900,5910900
0,0,0,0,0,1653300
46656000,53319000,37960000,40382000,46857000,41914000
0,1553500,1902000,0,0,0
8683900,9744600,9520800,11134000,15172000,11414000
0,0,0,0,0,894160
38719000,44149000,35343000,15920000,19697000,23175000
17177000,0,24693000,143230000,63725000,0
0,0,0,7696700,11362000,0
9697500,7917000,5305200,4704100,3405100,1839700
4458900,4642300,4210100,0,0,0
4711200,0,2743000,4721700,3635200,3258700
92542000,100560000,76838000,110610000,126360000,110710000
0,0,0,0,2713400,0
2212400,0,1043300,0,0,0
1158400000,822280000,1032900000,853600000,939300000,764000000
0,0,0,0,1648200,0
20733000,26173000,16720000,18258000,20459000,18388000
51197000,61805000,54502000,83819000,103960000,113350000
0,6425300,5813600,9522200,8968500,7253600
51719000,46995000,38556000,41613000,45844000,32556000
151630000,146620000,124600000,161510000,212410000,138160000
0,3588300,0,0,0,0
0,406710,0,0,0,0
0,0,0,3278000,3065100,2982000
0,0,0,6259600,0,5733800
16612000,22032000,13889000,58521000,53504000,55852000
19662000,28713000,18508000,2925600,6424000,5048100
0,0,0,0,0,1854500
111910000,101770000,66974000,86070000,99275000,96033000
32552000,29061000,29832000,49303000,48527000,43137000
8230900,8296200,6715400,12412000,0,0
8061000,10735000,6077400,6575900,0,0
1562000,1071800,3178900,2098900,2075900,2887500
0,0,0,0,1057400,0
100760000,108960000,88805000,147580000,194350000,105510000
14776000,16623000,19310000,9040300,0,6083900
19071000,17203000,16804000,18036000,16610000,19070000
0,0,0,11286000,12173000,11057000
106100000,105140000,133050000,62584000,79019000,83711000
107480000,121410000,133550000,440050000,424640000,453950000
133780000,105170000,125850000,141500000,148500000,159870000
0,0,0,0,4674900,0
0,0,0,0,0,1272800
75463000,82461000,88856000,65585000,78855000,70084000
8314000,5610300,10128000,5667600,4411100,5505200
40522000,41844000,39366000,54291000,46194000,55863000
15799000,19593000,22787000,1969800,2834300,2360100
0,0,0,0,0,974510
0,0,0,0,0,0
0,0,0,0,3406400,2754600
1544300,0,801650,0,0,1150600
72191000,64031000,63852000,87089000,90608000,85464000
0,0,0,11779000,12074000,11418000
0,0,0,0,0,1760700
0,0,0,0,0,2208100
1750700,1691400,1406600,1277700,1858500,1769400
0,0,0,4830400,5210300,3400000
0,0,0,1348800,0,0
0,3244400,0,3965000,5777500,4250100
9046200,8974600,8073700,9762100,9051400,11758000
0,0,0,17348000,19142000,13530000
14873000,11336000,9896000,13317000,13744000,19260000
2493700,2635000,2414500,2763000,0,3242500
0,0,0,0,0,12631000
0,8430200,0,0,0,0
39970000,35876000,29251000,36035000,36612000,36182000
2277900,0,0,0,0,0
349310000,338900000,335000000,337860000,328560000,328950000
0,0,0,0,0,408820
2309500,0,2725200,2432500,2440500,0
69045000,68759000,59817000,54918000,53544000,48763000
3871000,3828400,3781600,10037000,9901800,12503000
11227000,15023000,11476000,22194000,16607000,17708000
150670000,129720000,99889000,109540000,146840000,117850000
41396000,39647000,31997000,43120000,43718000,43374000
35691000,36691000,27623000,22658000,22457000,20471000
5687900,7384700,9613700,3561500,2993300,6542100
14995000,17179000,14663000,9280200,9921200,7809500
0,0,0,9859800,9567400,9574100
0,0,684070,0,0,0
0,0,2327700,0,0,0
0,1351200,0,0,0,0
101870000,116320000,109210000,191670000,196520000,242240000
39095000,32591000,30052000,27169000,33947000,24191000
3847800,3762900,0,6129500,8972900,7759500
13160000,15876000,13335000,21586000,19419000,8454000
0,0,0,0,0,896390
2807300,0,2445500,0,0,0
0,0,0,0,0,1333100
9703400,11949000,8796100,10368000,7192600,10492000
197770000,184310000,187610000,233890000,247800000,238950000
260020000,243950000,279440000,204820000,223120000,219590000
0,0,0,0,0,1097400
12051000,12032000,10454000,11406000,11722000,9674000
1694800,2396700,2500100,0,0,0
7447700,7747300,6623000,7696900,6062500,5021500
0,0,0,0,556230,0
29507000,32385000,22317000,35909000,44474000,35021000
24013000,20213000,19516000,5308200,6474000,6229300
8315400,9113600,8677200,6397400,5813500,5731300
43146000,50758000,51730000,70760000,75605000,83525000
17858000,21686000,19171000,44054000,48426000,42184000
32505000,28040000,42051000,31921000,30888000,39011000
942670000,845230000,747630000,1097800000,1214800000,1241100000
3214500,3052600,2852900,6399200,6310900,3840700
38271000,40136000,29156000,31251000,31842000,26988000
68500000,66157000,69546000,94671000,117160000,124500000
6012400,5844600,3576300,17833000,20479000,21298000
0,0,0,0,0,2532100
0,0,247650,0,0,0
3201500,3348300,2525700,10355000,12024000,8424800
7985200,11648000,12119000,19218000,18017000,24443000
0,0,0,0,0,5530700
2593400,1863900,1976400,1605900,0,1616700
240330000,262440000,267280000,191810000,252020000,184230000
0,0,0,0,0,2016000
67705000,60149000,69926000,103310000,83574000,99555000
2930800,2225400,2391900,0,0,0
3069500,4476600,3831200,5947100,5952700,4029700
7100800,5959600,8590800,0,0,5007000
0,0,0,0,2905500,0
34815000,36697000,36283000,31130000,25983000,29465000
14808000,14020000,15575000,11936000,8742200,8269900
2536100,2817800,3987400,7040600,5587300,6942700
80163000,87544000,85664000,15473000,18188000,13279000
34246000,40895000,32290000,29881000,31628000,24286000
12012000,11239000,9299700,9076700,10312000,9072100
78686000,58120000,43457000,54346000,60679000,47757000
0,0,0,0,0,3442500
0,0,0,0,0,705850
105450000,102480000,86161000,135730000,137850000,139460000
0,0,3106200,8075700,8354000,7137300
6373400,6883200,5221900,8118000,9902200,7968800
4077000,4271500,3414900,10322000,9191000,7988300
0,0,0,0,6699700,0
0,2954200,3181100,6145100,5878400,6369700
0,0,0,0,0,471140
43874000,39128000,42595000,41265000,41701000,41854000
26240000,26870000,25711000,44078000,45663000,38973000
5497200,5103500,7344800,6091800,5919800,5490800
0,0,2367500,1943900,0,0
476410000,451760000,445530000,375420000,405130000,397430000
0,0,0,0,0,4857600
0,0,0,0,0,1355000
9663700,11648000,9170700,19200000,16911000,18991000
22586000,26477000,19722000,12920000,15519000,12357000
35208000,32555000,35474000,41784000,40725000,42231000
0,0,0,0,0,724570
0,0,0,0,0,893800
36392000,32362000,31669000,33209000,35355000,29096000
47099000,53669000,61720000,37445000,40110000,42392000
49173000,55550000,45797000,79012000,75653000,67601000
9929500,8821300,8915500,21177000,11739000,17161000
34853000,32861000,37156000,27401000,23077000,23749000
1822000,0,0,7891000,9518500,6193800
109650000,112390000,108560000,145750000,136580000,176290000
18919000,15734000,23289000,7438100,6329000,9145400
2647300,3511800,3044800,5100400,6905100,4153100
6648400,5802700,5044300,11739000,8709200,9557000
1822700,1970100,2096900,2255900,2677300,2018400
3386800,3807800,2412500,8891900,7652400,10789000
33704000,39399000,29966000,93964000,112410000,93854000
0,0,0,0,0,1120200
3634900,3542400,3979800,5392900,5019200,6837100
1681900,2231300,0,2540200,3208600,2639100
0,0,0,2299100,4816900,2670700
12447000,19766000,16349000,25442000,20672000,24139000
0,0,0,3263200,0,3431000
7099200,7845000,7624500,19777000,19454000,16016000
13580000,12514000,17978000,17995000,17630000,19965000
2348500,0,0,5155000,4474600,4789200
0,1295200,0,6098900,4147400,5305100
7040600,10271000,6557300,5324500,6209100,0
0,0,0,4631100,0,4103700
17158000,17377000,21915000,38628000,36299000,40156000
25379000,21833000,27931000,20071000,15956000,12878000
0,0,0,5881900,0,0
0,0,0,0,1065300,0
0,0,0,2655400,2933600,3460100
3521700,4169700,3605500,11170000,11601000,11212000
0,0,0,0,0,1123400
0,0,2062300,0,0,0
28420000,34867000,33660000,49428000,46173000,50329000
0,0,0,1579800,0,0
0,0,0,0,0,0
0,0,876850,0,0,0
7873600,6655100,7098300,0,0,0
0,0,0,0,0,261890
1691400,1631500,2280800,0,0,0
10805000,12248000,12154000,12222000,14466000,10426000
4638900,0,0,8271000,8599300,0
0,0,0,10032000,10555000,11451000
1451600,0,0,0,0,0
2057400,3604600,0,2443800,2731200,0
0,8492200,8921300,7628500,11435000,9435800
14522000,19107000,19634000,29497000,22918000,25360000
37695000,30170000,26480000,25524000,24140000,29838000
17211000,18379000,10001000,14256000,23187000,16151000
31682000,28801000,24351000,46665000,49837000,54066000
1108500,1375200,0,0,0,0
0,0,0,0,0,1426500
7225300,2313100,3048800,65251000,69089000,64535000
2291500,0,2022500,3733300,4038700,3360500
15796000,10472000,17909000,4285600,0,0
14665000,13819000,9811500,10652000,3846100,8151500
20298000,28411000,37328000,27191000,30403000,28808000
16477000,20900000,24335000,30460000,23753000,31339000
5195700,3861000,5528500,6519600,5658400,7031600
207070000,201940000,264640000,148510000,205780000,156860000
44998000,39024000,45199000,22046000,22305000,21540000
4153600,9723700,0,11009000,3294200,5608100
6680600,7891200,5749500,5628600,9119300,5452800
9921300,16560000,13632000,0,0,0
5705300,6919900,7624000,18998000,19526000,19399000
22875000,21561000,20469000,16209000,18152000,15102000
54619000,61622000,80896000,45224000,55199000,62248000
4022500,3544300,5760000,6018800,5532100,4771900
4955500,7470600,4781200,5976200,4893500,5174400
5852200,0,0,6347900,4642500,5149100
12238000,3859400,12752000,9215300,11961000,10692000
1392900,0,0,1568100,1897900,0
14129000,15542000,13685000,27313000,25827000,21044000
16716000,16935000,25206000,41212000,48620000,58507000
0,0,0,0,4655500,0
44187000,44649000,49357000,35489000,40785000,43605000
105760000,27997000,140480000,3273500,4047800,4198300
5005400,5848400,4570100,6277200,8877700,7247700
8766900,9494800,4258400,0,4203600,0
23675000,27604000,25959000,19708000,19148000,19232000
1766400,0,0,2188500,2157100,0
46239000,53362000,40902000,46987000,45992000,52673000
7020900,8019100,6134100,9898900,19670000,8848500
0,0,1470800,0,0,0
18852000,19164000,20006000,25389000,29311000,28011000
2848300,3033900,3341900,2570800,3448600,3364400
9517200,0,0,0,0,0
63081000,70646000,73965000,113380000,118480000,94339000
24665000,24791000,17640000,43977000,52017000,34686000
129740000,118120000,98231000,87309000,90654000,81982000
0,0,0,0,0,183170
5096500,4280200,6076300,9726800,8599700,8840000
0,0,0,3527400,4906400,0
2486100,0,4192200,9704600,7915700,8456300
7887900,5441600,9219300,10356000,8607100,10794000
819010,0,0,0,0,0
36702000,37363000,34295000,31594000,32559000,29327000
66175000,64412000,67001000,68862000,81754000,82622000
4864300,3246700,4433600,11218000,12251000,10554000
15440000,17173000,18926000,11909000,11328000,9666900
4683100,4070400,2974200,0,0,0
47234000,51661000,48433000,70344000,70566000,60985000
71069000,65783000,51008000,58284000,71978000,61328000
0,0,0,0,0,2622200
0,0,0,0,1917100,0
0,0,1135600,0,0,0
2810200,2660600,4241900,0,0,0
9055700,11105000,11072000,10445000,13218000,9360700
5917300,6134700,4788900,0,5431400,4145200
3413000,4282400,4014600,3376600,3901700,3279400
447590000,416210000,414330000,443440000,419590000,433970000
5301100,5819300,4738400,8057400,8746600,8084600
4122600,5211600,3154100,8571400,8475000,8830500
0,0,0,0,0,841330
0,0,0,993490,0,0
50592000,65760000,69774000,48134000,37559000,60201000
58893000,56098000,62594000,39722000,37710000,38783000
2286600,0,0,0,0,0
43620000,38165000,32068000,37556000,30595000,40539000
0,0,0,0,0,3785700
8021600,9933400,10213000,0,8159900,6694600
55550000,53718000,72832000,75117000,89249000,74909000
3809300,3127700,2975100,6289200,5330600,4585600
14914000,17548000,20695000,0,0,0
0,0,0,0,2469800,0
895780,0,1222500,0,0,0
1355000,0,1624000,0,0,0
83948000,83184000,86080000,44712000,45833000,42278000
2908800,4197200,4334700,0,0,0
2379400,16868000,16778000,0,5933900,0
8566400,9939100,7828400,0,0,6237100
7824600,6973600,10542000,2795500,2860300,6679500
6974400,5595000,7437000,6738200,4917100,7379000
4977900,6902500,4587000,7038400,7675500,6821900
152460000,159560000,144540000,1214900000,1155400000,1135400000
43757000,49951000,40546000,76454000,80283000,68891000
2157800,2302000,1759000,3834900,2528000,3007300
3541500,0,4005600,0,0,4010400
18079000,14451000,26190000,19651000,16019000,19419000
5608000,0,0,0,0,0
60158000,50090000,49455000,83518000,88932000,101190000
0,0,0,0,0,0
5548500,0,0,2967600,0,2725200
0,0,1453400,0,0,0
19512000,25652000,19045000,12375000,15025000,11577000
2026000,1638600,2038900,0,0,0
46298000,38093000,38435000,15797000,24334000,15631000
4270900,5925300,3646200,5764200,5541400,4891400
0,720370,0,0,0,0
13634000,14703000,8690200,32832000,32019000,25992000
4302000,0,4296500,0,0,0
16159000,14950000,18707000,16138000,17371000,19920000
67139000,49288000,30294000,25911000,34097000,44271000
86470000,82028000,51519000,60090000,61866000,50527000
25807000,38204000,33509000,38259000,41707000,38562000
48814000,47104000,64226000,80902000,68572000,90687000
13414000,11962000,13059000,17156000,20900000,19390000
228550000,135860000,253800000,161600000,161270000,143790000
27990000,29310000,25868000,30603000,30297000,25294000
64623000,90837000,84530000,53992000,53294000,66567000
6718800,10686000,7992100,8876300,9523500,8702600
939120,0,0,0,0,0
56517000,73634000,72997000,68182000,69268000,68116000
0,0,0,0,674930,0
115490000,145600000,129300000,99054000,100620000,90875000
27374000,0,0,0,0,0
0,0,1275500,0,0,0
388700000,440760000,442950000,583160000,498930000,590680000
14582000,15940000,13963000,16539000,20710000,17041000
0,0,0,0,0,2357800
0,0,0,0,0,6379400
0,0,0,0,0,2521000
0,0,0,0,0,0
0,0,0,0,0,4650300
0,0,0,0,0,1839800
14460000,16016000,14938000,34330000,36369000,30747000
10930000,10451000,8516000,5922100,6440200,6232500
0,0,0,0,0,1702900
11327000,16629000,12614000,0,0,0
0,2936000,5022200,3921500,3199200,3385700
3681000,4149800,4581000,2800100,4024700,0
61268000,60941000,64760000,95793000,76688000,119630000
0,0,0,4060400,0,0
3781400,0,3619300,0,0,1571900
3638600,0,3836900,5051900,9244300,5824400
1874500000,0,0,0,0,0
0,0,0,0,0,1338500
0,1669600,0,0,0,0
0,0,0,1973800,0,0
4639300,4999300,5553400,0,0,0
16077000,13976000,19785000,110140000,8989100,10924000
46407000,46947000,41597000,142890000,164860000,147620000
0,4306300,0,6249500,7193700,5516800
21788000,23652000,29468000,20896000,28002000,24504000
6205000,7814300,4360800,5066200,5028600,4437600
0,7510100,6146200,3758900,6440000,0
31549000,30177000,28589000,79552000,81653000,59218000
51211000,47580000,54421000,117910000,121950000,113620000
3935800,5931600,5312300,7931600,9717900,7603200
11211000,14500000,13806000,6325100,9187400,8574100
21818000,18660000,21023000,26411000,25203000,23417000
5797800,5229300,4864400,41736000,38423000,32415000
0,0,0,2224000,4099700,0
981640,0,990360,0,0,0
0,0,0,0,2434900,0
158890000,174020000,194140000,76525000,79029000,74230000
15084000,11256000,14544000,4926700,4044500,4886900
1272600,0,0,0,0,0
0,1438600,1129500,1387900,1719100,0
37038000,39035000,40501000,63388000,60126000,54052000
2753800,2965800,2752300,3798600,3663300,3431200
589360000,561190000,497210000,728740000,778300000,598220000
0,2405200,2092900,2931300,3078600,4160300
162460000,188340000,212450000,261510000,277850000,303690000
5153000,7647400,2336900,6000000,6962900,7553100
14602000,17762000,13192000,7707700,9581200,6436500
3903100,6624500,4170500,8017600,7748000,5280300
0,0,0,6414600,0,0
1572800,1802500,0,1724300,1736000,1536400
51094000,56484000,41014000,44977000,51918000,46063000
0,0,0,0,0,1541600
176140000,193620000,222180000,188420000,160720000,168260000
35794000,32097000,34943000,19631000,20611000,17910000
0,0,0,0,1422600,0
13214000,26392000,25681000,26560000,18590000,9577600
0,0,0,58707000,100160000,65736000
1686200,0,0,1306400,1397500,1361500
127420000,103120000,96601000,176030000,196490000,156440000
8500700,7449100,5393400,8936400,8908400,7132100
9990400,13640000,12149000,17939000,18537000,19909000
124410000,135120000,109760000,80396000,76069000,80049000
0,0,0,109400000,86662000,94881000
7254300,8503200,5479100,19057000,24693000,21565000
90452000,97772000,106150000,163150000,158270000,178620000
31021000,29381000,24010000,44198000,43758000,56641000
5382900,5253600,5552300,4552600,4312600,4040300
70428000,79258000,98758000,30796000,23585000,21956000
21786000,23749000,19267000,11971000,16308000,14671000
25312000,17086000,12249000,14008000,14782000,12769000
79143000,52844000,72278000,26652000,19064000,26361000
0,0,5062900,0,0,0
0,0,1623600,0,0,0
30656000,29178000,31481000,68844000,76027000,72081000
11382000,9171500,15612000,6868200,6154200,9361100
983330,0,0,0,0,0
0,0,0,0,0,3939300
8029100,6016900,7532600,8558200,12353000,8162700
4575800,4235200,10339000,3475000,2760300,3144600
943370,1340500,1362800,665910,665100,0
87074000,78479000,101930000,46945000,51931000,64260000
56282000,79839000,38503000,83115000,93487000,70432000
5256100,5574400,4122100,6583600,6929600,6731300
234180000,222430000,195540000,193410000,283360000,206510000
0,0,0,2109400,1472600,2521700
2755500,3811500,2701400,2340200,0,2016800
171360000,239010000,211310000,123970000,138070000,131660000
0,0,0,0,0,1010800
3202000,3759400,0,0,0,2839400
2442200,2970600,2491600,2538100,3084500,2009900
220790000,238270000,214840000,311600000,354410000,311120000
0,650770,0,0,0,0
10351000,10137000,11415000,13734000,13299000,9720700
17504000,15836000,18641000,30836000,24674000,34605000
59355000,64317000,55275000,30479000,34158000,33395000
20061000,18140000,15994000,12147000,10154000,10665000
7169700,11571000,9814700,37155000,38516000,40458000
20524000,36753000,11463000,8326600,9187700,6757300
9139500,11125000,9824500,16648000,16776000,15217000
0,0,4994000,0,0,0
1971500,0,0,0,0,0
242740000,288940000,287910000,317000000,309090000,287480000
144830000,107460000,124020000,47318000,54234000,45654000
0,0,0,2231100,2448300,0
21340000,19906000,18640000,9080100,11388000,7979600
15400000,12620000,12967000,26739000,19915000,23133000
3259200,2255800,2876100,0,0,3769600
0,0,0,3018500,2375800,0
1899900,0,0,0,0,0
5676300,3395700,6903700,3414500,3309100,3528700
28794000,35269000,29060000,42663000,46015000,44728000
56128000,60192000,47725000,17648000,19375000,16729000
2756500,4429000,3014500,11065000,10389000,10917000
1320100,0,0,0,0,0
2003400,0,2530800,0,0,0
271920000,349410000,303130000,76100000,103440000,74196000
6890300,6437200,5303300,8575500,10361000,8246800
4589300,5074500,4614600,5301900,4363600,3402900
5820100,10319000,5847500,11360000,10656000,9666500
49591000,37578000,47377000,42307000,37432000,40081000
7238000,11428000,8599600,0,0,0
1910900,0,0,1428900,0,0
2316600,2728700,2000600,7697200,8241300,6966300
8169300,9377000,9412200,6816600,7421800,6047700
1600500,1331000,1331100,0,1498600,1340500
101030000,104720000,107530000,221690000,233010000,208940000
19652000,17932000,17056000,14411000,15817000,15206000
0,0,0,1975900,2184800,0
0,0,3864300,5604700,4687300,5173100
0,982150,0,1799600,1350300,0
26753000,21885000,20110000,35185000,28814000,30666000
205120000,181150000,205700000,165780000,137440000,173470000
17559000,16735000,23328000,13335000,11586000,12583000
38608000,29346000,38555000,29404000,50274000,27255000
7544400,10339000,6995600,9808500,10515000,9732800
3815800,4295300,1957700,6472800,0,6589100
53012000,42469000,59648000,31938000,25155000,16745000
45563000,54987000,52821000,39496000,43579000,39947000
2942300,3362300,2370400,4122500,3275700,0
90518000,98152000,77126000,83754000,82122000,99023000
63024000,60589000,58345000,80655000,74783000,78013000
6158000,5330600,6375900,4214900,4582600,3878800
414170000,319570000,422240000,394880000,356410000,378080000
19646000,19310000,15754000,0,0,11286000
0,0,790280,0,0,0
7841700,5271600,8054300,2110200,2095200,2064200
183440000,167650000,185670000,133240000,127700000,120840000
15269000,12834000,13509000,24425000,22208000,23280000
19827000,17352000,13346000,33961000,39881000,31619000
64090000,57964000,146350000,6829800,3880000,6243000
2229800,0,2009600,3795700,3815000,3052400
1563200,0,0,13796000,12477000,12789000
0,0,2092600,0,0,0
120280000,158840000,151680000,45713000,57855000,41483000
8211800,9668100,8135700,18055000,17031000,15439000
0,0,0,0,0,90447000
138930000,69653000,102220000,107050000,115730000,106760000
0,0,0,0,0,1130100
245510000,258180000,249880000,294610000,284450000,293410000
60030000,56102000,59203000,45844000,42599000,58630000
177650000,151800000,131530000,76880000,105520000,96589000
13770000,17606000,8142700,9038100,7030500,0
0,0,0,0,0,746990
56697000,56974000,56568000,41277000,32084000,42265000
22189000,25870000,23746000,23616000,27335000,26881000
89317000,108600000,94288000,68305000,71598000,72422000
0,0,0,0,0,8736300
190010000,172590000,164960000,320870000,310010000,258240000
10943000,11311000,8687000,14639000,16727000,12656000
53120000,45093000,40566000,57337000,58946000,44391000
1530900,1276000,1365100,7130400,4458000,5704700
46674000,49829000,43421000,65512000,75954000,63790000
6217100,3984900,6075900,5022100,5124100,6907100
8043500,11388000,8798600,8452500,7993300,8423200
0,0,0,3126700,3186800,2863800
0,0,0,6947100,5831200,6022800
71515000,91161000,67677000,158130000,171720000,164410000
6607400,0,7216300,3618200,0,0
8929500,0,0,9404600,12022000,10371000
258060000,290590000,327260000,181630000,168380000,190200000
4393800,4503500,5635500,3155900,2881200,4906200
7210300,10832000,7609800,10675000,9937800,11791000
2597000,2203600,1911000,2573700,3380500,2481100
47336000,42698000,47012000,109600000,89119000,94589000
4857600,2636100,4673300,3782900,0,2342900
15078000,11348000,10726000,11782000,15250000,11623000
4077900,4805400,3118000,0,0,0
185900000,190590000,184800000,101970000,137800000,138040000
10547000,9357800,12258000,11651000,10194000,14717000
3795300,4987700,5499500,10666000,9636300,10488000
6597100,4731100,6269500,3814200,3918000,0
0,0,0,6281700,6105500,5785200
0,0,0,5271500,5276800,5250800
0,0,0,4063500,0,0
0,0,1225600,0,0,0
788070,0,0,1566400,2534800,1584700
2772300,0,0,27626000,24238000,14529000
96486000,92521000,113640000,158320000,148380000,151800000
0,0,0,0,1447300,0
55969000,41947000,49769000,27546000,34143000,29486000
16591000,18469000,20287000,31905000,24363000,26250000
119280000,126110000,109970000,131530000,138960000,138870000
0,0,0,23182000,27632000,26259000
9382600,13284000,9401200,10864000,9736500,11714000
18229000,16262000,14911000,22165000,24583000,16898000
1161800,0,1231600,1964500,1563100,2254200
2065600,0,0,2921500,2367800,2396300
4999500,4358600,4060000,0,0,0
4274700,3995800,0,5593700,5448200,4788500
3150400,4542600,0,0,4081600,3778600
405680000,536490000,445940000,434330000,472500000,438700000
12293000,13975000,17518000,18464000,18566000,17527000
